strategy,avg_payoff,delta,lambda,kappa,sim,seed
MB,0.6147273172939225,1.0,0.2,0.4,2364,45
MF,0.0031927201275299896,1.0,0.2,0.4,2364,45
IL,0.5950899799933189,0.75,0.1,0.4,2365,48
MB,0.5453420560743283,0.75,0.1,0.4,2365,48
MF,0.16439567063062122,0.75,0.1,0.4,2365,48
IL,0.5952885434975129,0.87,0.1,0.4,2366,44
MB,0.6502383396252432,0.87,0.1,0.4,2366,44
MF,0.10420980230913067,0.87,0.1,0.4,2366,44
IL,0.5953520615300142,1.0,0.2,0.4,2367,51
MB,0.4787398115600544,1.0,0.2,0.4,2367,51
MF,-0.024298409695065696,1.0,0.2,0.4,2367,51
IL,0.5951332190640606,0.19,0.1,0.4,2368,42
MB,0.3690567625825656,0.19,0.1,0.4,2368,42
MF,0.37870196274572177,0.19,0.1,0.4,2368,42
IL,0.5950959369629772,0.53,0.3,0.4,2369,43
MB,0.4362838305726843,0.53,0.3,0.4,2369,43
MF,0.33361346303416506,0.53,0.3,0.4,2369,43
IL,0.5946620884597417,0.85,0.3,0.4,2370,49
MB,0.494124949221069,0.85,0.3,0.4,2370,49
MF,0.1386899824130363,0.85,0.3,0.4,2370,49
IL,0.595000950833418,0.77,0.3,0.4,2371,45
MB,0.5528247668190461,0.77,0.3,0.4,2371,45
MF,0.19487904595945477,0.77,0.3,0.4,2371,45
IL,0.5952330014080205,0.1,0.2,0.4,2372,49
MB,0.42715428160287144,0.1,0.2,0.4,2372,49
MF,0.5591835397741751,0.1,0.2,0.4,2372,49
IL,0.5950337890251561,0.32,0.2,0.4,2373,49
MB,0.3201248300871303,0.32,0.2,0.4,2373,49
MF,0.353762388455991,0.32,0.2,0.4,2373,49
IL,0.5948863948087159,0.48,0.1,0.4,2374,46
MB,0.49474546439615885,0.48,0.1,0.4,2374,46
MF,0.324282379264926,0.48,0.1,0.4,2374,46
IL,0.594846341733485,0.88,0.2,0.4,2375,49
MB,0.506148476558804,0.88,0.2,0.4,2375,49
MF,0.09800605661294055,0.88,0.2,0.4,2375,49
IL,0.5950535416427607,0.02,0.3,0.4,2376,47
MB,0.47284756399156397,0.02,0.3,0.4,2376,47
MF,0.741756976002251,0.02,0.3,0.4,2376,47
IL,0.5952107170835275,0.44,0.3,0.4,2377,47
MB,0.39045454234285626,0.44,0.3,0.4,2377,47
MF,0.40735887773953894,0.44,0.3,0.4,2377,47
IL,0.5946927778221509,0.18,0.2,0.4,2378,43
MB,0.31528523363770267,0.18,0.2,0.4,2378,43
MF,0.42012187439088805,0.18,0.2,0.4,2378,43
IL,0.5953945053823312,0.86,0.2,0.4,2379,45
MB,0.6562845247832327,0.86,0.2,0.4,2379,45
MF,0.11511149971449705,0.86,0.2,0.4,2379,45
IL,0.5950945346105204,0.74,0.2,0.4,2380,49
MB,0.4809603536245771,0.74,0.2,0.4,2380,49
MF,0.1991956035468896,0.74,0.2,0.4,2380,49
IL,0.5947033399491385,0.86,0.2,0.4,2381,51
MB,0.4850535620962547,0.86,0.2,0.4,2381,51
MF,0.09053576542136914,0.86,0.2,0.4,2381,51
IL,0.5954415423314559,0.86,0.2,0.4,2382,50
MB,0.637759080693583,0.86,0.2,0.4,2382,50
MF,0.10533488843629711,0.86,0.2,0.4,2382,50
IL,0.5951203063651751,0.74,0.2,0.4,2383,48
MB,0.5425460365806691,0.74,0.2,0.4,2383,48
MF,0.17567078088944155,0.74,0.2,0.4,2383,48
IL,0.5953249530773105,0.86,0.2,0.4,2384,44
MB,0.6570247527668632,0.86,0.2,0.4,2384,44
MF,0.12224659171231628,0.86,0.2,0.4,2384,44
IL,0.594930165305283,0.18,0.2,0.4,2385,42
MB,0.19691743498659817,0.18,0.2,0.4,2385,42
MF,0.33196155909370956,0.18,0.2,0.4,2385,42
IL,0.5950436158633243,0.44,0.3,0.4,2386,46
MB,0.45571550613450534,0.44,0.3,0.4,2386,46
MF,0.4001591398303052,0.44,0.3,0.4,2386,46
IL,0.595086941053675,0.1,0.2,0.4,2387,48
MB,0.5381764440547413,0.1,0.2,0.4,2387,48
MF,0.6644956643714772,0.1,0.2,0.4,2387,48
IL,0.5944074172223027,0.02,0.3,0.4,2388,46
MB,0.3529290175860554,0.02,0.3,0.4,2388,46
MF,0.625413290063744,0.02,0.3,0.4,2388,46
IL,0.5952618551112328,0.48,0.1,0.4,2389,47
MB,0.5198336685804318,0.48,0.1,0.4,2389,47
MF,0.33641610898710844,0.48,0.1,0.4,2389,47
IL,0.5953544887362227,0.88,0.2,0.4,2390,48
MB,0.6216964142649922,0.88,0.2,0.4,2390,48
MF,0.09854168511227335,0.88,0.2,0.4,2390,48
IL,0.5951413179001064,0.32,0.2,0.4,2391,48
MB,0.35036896547285745,0.32,0.2,0.4,2391,48
MF,0.36950663842506315,0.32,0.2,0.4,2391,48
IL,0.5950403414344827,0.77,0.3,0.4,2392,44
MB,0.6027758747219206,0.77,0.3,0.4,2392,44
MF,0.21626367377369193,0.77,0.3,0.4,2392,44
IL,0.594872487083492,0.85,0.3,0.4,2393,48
MB,0.3775671965411091,0.85,0.3,0.4,2393,48
MF,0.06426712315501786,0.85,0.3,0.4,2393,48
IL,0.5949199590258197,0.53,0.3,0.4,2394,42
MB,0.37128620447027627,0.53,0.3,0.4,2394,42
MF,0.30475882903985935,0.53,0.3,0.4,2394,42
IL,0.5947136913743378,0.19,0.1,0.4,2395,43
MB,0.40724308685061045,0.19,0.1,0.4,2395,43
MF,0.41792130998317223,0.19,0.1,0.4,2395,43
IL,0.5954396419178034,1.0,0.2,0.4,2396,50
MB,0.7279655109841174,1.0,0.2,0.4,2396,50
MF,0.0027850438274907682,1.0,0.2,0.4,2396,50
IL,0.5947577752069692,0.87,0.1,0.4,2397,45
MB,0.7214880573834427,0.87,0.1,0.4,2397,45
MF,0.08939154998673293,0.87,0.1,0.4,2397,45
IL,0.5950659118805632,0.75,0.1,0.4,2398,49
MB,0.5601341710511725,0.75,0.1,0.4,2398,49
MF,0.18723638507850052,0.75,0.1,0.4,2398,49
IL,0.5951380499120829,1.0,0.2,0.4,2399,44
MB,0.5766404120062222,1.0,0.2,0.4,2399,44
MF,0.00781750974246734,1.0,0.2,0.4,2399,44
IL,0.5949268408804818,0.87,0.1,0.4,2400,51
MB,0.5576794035342654,0.87,0.1,0.4,2400,51
MF,0.06653062203580337,0.87,0.1,0.4,2400,51
IL,0.5951114355453734,0.77,0.3,0.4,2401,50
MB,0.46743864716090483,0.77,0.3,0.4,2401,50
MF,0.17817134002279666,0.77,0.3,0.4,2401,50
IL,0.5949604852390137,0.2,0.3,0.4,2402,44
MB,0.3147566212858737,0.2,0.3,0.4,2402,44
MF,0.49147675086728104,0.2,0.3,0.4,2402,44
IL,0.5946843512985328,0.0,0.1,0.4,2403,49
MB,0.8773590078459687,0.0,0.1,0.4,2403,49
MF,0.9748473502183286,0.0,0.1,0.4,2403,49
IL,0.595281313392884,0.33,0.1,0.4,2404,49
MB,0.4707402819161947,0.33,0.1,0.4,2404,49
MF,0.40729648151136927,0.33,0.1,0.4,2404,49
IL,0.594764524899594,0.89,0.1,0.4,2405,49
MB,0.4390520277887188,0.89,0.1,0.4,2405,49
MF,0.06007527756271827,0.89,0.1,0.4,2405,49
IL,0.5948254047897015,0.49,0.2,0.4,2406,46
MB,0.2832111873878845,0.49,0.2,0.4,2406,46
MF,0.24386976905860858,0.49,0.2,0.4,2406,46
IL,0.5951045085229314,0.79,0.3,0.4,2407,48
MB,0.5804061286820502,0.79,0.3,0.4,2407,48
MF,0.1748873896626291,0.79,0.3,0.4,2407,48
IL,0.594930991313229,0.31,0.3,0.4,2408,44
MB,0.347040686278302,0.31,0.3,0.4,2408,44
MF,0.45567608936685866,0.31,0.3,0.4,2408,44
IL,0.5948299241786105,0.15,0.3,0.4,2409,42
MB,0.2380401448412725,0.15,0.3,0.4,2409,42
MF,0.4589978145816295,0.15,0.3,0.4,2409,42
IL,0.5948941948511866,0.31,0.3,0.4,2410,50
MB,0.3685500541824579,0.31,0.3,0.4,2410,50
MF,0.44490794326610655,0.31,0.3,0.4,2410,50
IL,0.5950532118953223,0.2,0.3,0.4,2411,50
MB,0.2834179385399352,0.2,0.3,0.4,2411,50
MF,0.47603045057652343,0.2,0.3,0.4,2411,50
IL,0.5951453217050942,0.38,0.2,0.4,2412,46
MB,0.4327591556390048,0.38,0.2,0.4,2412,46
MF,0.4031257333437079,0.38,0.2,0.4,2412,46
IL,0.5952474469650496,0.82,0.2,0.4,2413,46
MB,0.5689185521323485,0.82,0.2,0.4,2413,46
MF,0.15112310263456202,0.82,0.2,0.4,2413,46
IL,0.5950158946766756,0.42,0.1,0.4,2414,49
MB,0.5231338206831742,0.42,0.1,0.4,2414,49
MF,0.37027769162341473,0.42,0.1,0.4,2414,49
IL,0.5946693721290454,0.94,0.1,0.4,2415,43
MB,0.43356768783939503,0.94,0.1,0.4,2415,43
MF,0.017964212808175655,0.94,0.1,0.4,2415,43
IL,0.5948668333494539,0.64,0.3,0.4,2416,42
MB,0.3827289316134497,0.64,0.3,0.4,2416,42
MF,0.24650453404665654,0.64,0.3,0.4,2416,42
IL,0.5941916450796717,0.08,0.3,0.4,2417,48
MB,0.2762614104650094,0.08,0.3,0.4,2417,48
MF,0.5294626331895381,0.08,0.3,0.4,2417,48
IL,0.5950829418413236,0.06,0.3,0.4,2418,50
MB,0.39511563926944326,0.06,0.3,0.4,2418,50
MF,0.6340715848361954,0.06,0.3,0.4,2418,50
IL,0.595209925378675,0.98,0.3,0.4,2419,42
MB,0.6114211671331325,0.98,0.3,0.4,2419,42
MF,-0.023243057851598775,0.98,0.3,0.4,2419,42
IL,0.5950117769184597,0.22,0.3,0.4,2420,42
MB,0.28694536833935114,0.22,0.3,0.4,2420,42
MF,0.448136567968963,0.22,0.3,0.4,2420,42
IL,0.5946707435704213,0.06,0.3,0.4,2421,44
MB,0.33249877864523353,0.06,0.3,0.4,2421,44
MF,0.5922664813183376,0.06,0.3,0.4,2421,44
IL,0.5951301555436173,0.04,0.1,0.4,2422,49
MB,0.670395890751695,0.04,0.1,0.4,2422,49
MF,0.7425439559641533,0.04,0.1,0.4,2422,49
IL,0.5950340894976643,0.68,0.1,0.4,2423,43
MB,0.4534877794545483,0.68,0.1,0.4,2423,43
MF,0.1988715589906292,0.68,0.1,0.4,2423,43
IL,0.5953419582971167,0.73,0.3,0.4,2424,46
MB,0.5434805813934589,0.73,0.3,0.4,2424,46
MF,0.23724238322736774,0.73,0.3,0.4,2424,46
IL,0.594858989129374,0.43,0.2,0.4,2425,48
MB,0.3069978491987704,0.43,0.2,0.4,2425,48
MF,0.27823232261483505,0.43,0.2,0.4,2425,48
IL,0.5948701936147586,0.83,0.1,0.4,2426,47
MB,0.6416287127255392,0.83,0.1,0.4,2426,47
MF,0.11592905081485107,0.83,0.1,0.4,2426,47
IL,0.5953228045290477,0.95,0.2,0.4,2427,42
MB,0.6551298272401935,0.95,0.2,0.4,2427,42
MF,0.030767574325423624,0.95,0.2,0.4,2427,42
IL,0.5949901394274569,0.39,0.1,0.4,2428,47
MB,0.6520779161601961,0.39,0.1,0.4,2428,47
MF,0.4623499355012739,0.39,0.1,0.4,2428,47
IL,0.5948860666942671,0.6,0.3,0.4,2429,46
MB,0.4386740909784983,0.6,0.3,0.4,2429,46
MF,0.3070183967846926,0.6,0.3,0.4,2429,46
IL,0.5946465501114849,0.69,0.2,0.4,2430,42
MB,0.2562898796345745,0.69,0.2,0.4,2430,42
MF,0.14739461072173404,0.69,0.2,0.4,2430,42
IL,0.5954849264069264,0.05,0.2,0.4,2431,48
MB,0.5299143142406805,0.05,0.2,0.4,2431,48
MF,0.6981615552831927,0.05,0.2,0.4,2431,48
IL,0.5952056968377438,0.35,0.3,0.4,2432,46
MB,0.3177402282638056,0.35,0.3,0.4,2432,46
MF,0.42268383983711066,0.35,0.3,0.4,2432,46
IL,0.5946021102893092,0.22,0.1,0.4,2433,51
MB,0.4119886333957025,0.22,0.1,0.4,2433,51
MF,0.38732540145276023,0.22,0.1,0.4,2433,51
IL,0.595267698695787,0.98,0.1,0.4,2434,51
MB,0.5966620632547331,0.98,0.1,0.4,2434,51
MF,0.003037115076548934,0.98,0.1,0.4,2434,51
IL,0.5949572682387175,0.68,0.3,0.4,2435,50
MB,0.43449332221377324,0.68,0.3,0.4,2435,50
MF,0.21040207996492405,0.68,0.3,0.4,2435,50
IL,0.5947727466736724,0.68,0.3,0.4,2436,44
MB,0.25292794030314736,0.68,0.3,0.4,2436,44
MF,0.1847824339244262,0.68,0.3,0.4,2436,44
IL,0.5946988307335864,0.22,0.1,0.4,2437,45
MB,0.298487611243979,0.22,0.1,0.4,2437,45
MF,0.31142865404320474,0.22,0.1,0.4,2437,45
IL,0.5948350189049996,0.06,0.1,0.4,2438,43
MB,0.4697912047701739,0.06,0.1,0.4,2438,43
MF,0.5302284192123103,0.06,0.1,0.4,2438,43
IL,0.5950841690930329,0.98,0.1,0.4,2439,45
MB,0.45291559772183143,0.98,0.1,0.4,2439,45
MF,0.013685299576151104,0.98,0.1,0.4,2439,45
IL,0.5949112717678492,0.94,0.3,0.4,2440,50
MB,0.4310092175997618,0.94,0.3,0.4,2440,50
MF,0.04850679064722943,0.94,0.3,0.4,2440,50
IL,0.5955895352642233,0.64,0.1,0.4,2441,51
MB,0.8091788064242528,0.64,0.1,0.4,2441,51
MF,0.3270111700288812,0.64,0.1,0.4,2441,51
IL,0.5950549240809444,0.96,0.1,0.4,2442,49
MB,0.5983550078633083,0.96,0.1,0.4,2442,49
MF,0.01918172896142125,0.96,0.1,0.4,2442,49
IL,0.5950241304501052,0.56,0.2,0.4,2443,46
MB,0.4880898491847629,0.56,0.2,0.4,2443,46
MF,0.30203399599205916,0.56,0.2,0.4,2443,46
IL,0.5951438992771934,0.64,0.1,0.4,2444,45
MB,0.2692713711232662,0.64,0.1,0.4,2444,45
MF,0.11870428546358759,0.64,0.1,0.4,2444,45
IL,0.5950109052937687,0.66,0.3,0.4,2445,48
MB,0.5702964535772157,0.66,0.3,0.4,2445,48
MF,0.29710325828886963,0.66,0.3,0.4,2445,48
IL,0.5951314462129085,0.94,0.3,0.4,2446,44
MB,0.6195795990360582,0.94,0.3,0.4,2446,44
MF,0.06526804129814724,0.94,0.3,0.4,2446,44
IL,0.5950813448747945,0.99,0.2,0.4,2447,44
MB,0.4735254646581442,0.99,0.2,0.4,2447,44
MF,0.01675584170880644,0.99,0.2,0.4,2447,44
IL,0.5942807991624028,0.23,0.2,0.4,2448,44
MB,0.15912872558944727,0.23,0.2,0.4,2448,44
MF,0.2830479804068613,0.23,0.2,0.4,2448,44
IL,0.5955148344040839,0.11,0.1,0.4,2449,47
MB,0.6374701826951013,0.11,0.1,0.4,2449,47
MF,0.656737515521468,0.11,0.1,0.4,2449,47
IL,0.5944309662813428,0.07,0.2,0.4,2450,42
MB,0.4252077391113915,0.07,0.2,0.4,2450,42
MF,0.5891971785160462,0.07,0.2,0.4,2450,42
IL,0.5948474112032802,0.99,0.2,0.4,2451,50
MB,0.4891806278357568,0.99,0.2,0.4,2451,50
MF,0.013584678067937901,0.99,0.2,0.4,2451,50
IL,0.5949689347935775,0.23,0.2,0.4,2452,50
MB,0.36147227890663153,0.23,0.2,0.4,2452,50
MF,0.43528661194874196,0.23,0.2,0.4,2452,50
IL,0.5951130471094727,0.65,0.2,0.4,2453,44
MB,0.5370829536315179,0.65,0.2,0.4,2453,44
MF,0.24553583491200198,0.65,0.2,0.4,2453,44
IL,0.5952138636230652,0.57,0.1,0.4,2454,47
MB,0.5675624094821554,0.57,0.1,0.4,2454,47
MF,0.27861561352649195,0.57,0.1,0.4,2454,47
IL,0.595513325946471,0.97,0.2,0.4,2455,48
MB,0.6179670720579876,0.97,0.2,0.4,2455,48
MF,0.029460492462240126,0.97,0.2,0.4,2455,48
IL,0.5949431402846055,0.41,0.2,0.4,2456,42
MB,0.46290089412292335,0.41,0.2,0.4,2456,42
MF,0.4057986635175247,0.41,0.2,0.4,2456,42
IL,0.5951938919880783,0.65,0.2,0.4,2457,50
MB,0.5400596672728674,0.65,0.2,0.4,2457,50
MF,0.2650552709246154,0.65,0.2,0.4,2457,50
IL,0.5950502924406568,0.14,0.2,0.4,2458,50
MB,0.3448371030194317,0.14,0.2,0.4,2458,50
MF,0.4680469556735649,0.14,0.2,0.4,2458,50
IL,0.5950668471212798,0.14,0.2,0.4,2459,44
MB,0.36375513336647475,0.14,0.2,0.4,2459,44
MF,0.4812567515652793,0.14,0.2,0.4,2459,44
IL,0.595271286776454,0.26,0.1,0.4,2460,47
MB,0.5806853224423415,0.26,0.1,0.4,2460,47
MF,0.4822355311019264,0.26,0.1,0.4,2460,47
IL,0.5948235386951899,0.3,0.2,0.4,2461,42
MB,0.3696840931677255,0.3,0.2,0.4,2461,42
MF,0.3921789752369458,0.3,0.2,0.4,2461,42
IL,0.5952504370039543,0.52,0.2,0.4,2462,50
MB,0.4073280962721862,0.52,0.2,0.4,2462,50
MF,0.269155746746188,0.52,0.2,0.4,2462,50
IL,0.5945498349428532,0.76,0.2,0.4,2463,42
MB,0.427587810548658,0.76,0.2,0.4,2463,42
MF,0.1356649174934025,0.76,0.2,0.4,2463,42
IL,0.5947957005739317,0.52,0.2,0.4,2464,44
MB,0.42338978781095093,0.52,0.2,0.4,2464,44
MF,0.29166523189481797,0.52,0.2,0.4,2464,44
IL,0.5950749205521001,0.31,0.1,0.4,2465,43
MB,0.684259434763396,0.31,0.1,0.4,2465,43
MF,0.5443674387377329,0.31,0.1,0.4,2465,43
IL,0.5951964564514732,0.27,0.2,0.4,2466,46
MB,0.5120357959358733,0.27,0.2,0.4,2466,46
MF,0.5285892374968608,0.27,0.2,0.4,2466,46
IL,0.5951885250715393,0.15,0.1,0.4,2467,45
MB,0.5958971152433722,0.15,0.1,0.4,2467,45
MF,0.5921861731084533,0.15,0.1,0.4,2467,45
IL,0.5947979620412973,0.17,0.3,0.4,2468,48
MB,0.1791957856587856,0.17,0.3,0.4,2468,48
MF,0.4067141274207108,0.17,0.3,0.4,2468,48
IL,0.5950691343042922,0.2,0.1,0.4,2469,43
MB,0.469465763668418,0.2,0.1,0.4,2469,43
MF,0.4622938822002851,0.2,0.1,0.4,2469,43
IL,0.5955019693912013,0.15,0.1,0.4,2470,51
MB,0.5009538597100157,0.15,0.1,0.4,2470,51
MF,0.5116907235493992,0.15,0.1,0.4,2470,51
IL,0.5951847279692393,0.51,0.3,0.4,2471,48
MB,0.5583949012985882,0.51,0.3,0.4,2471,48
MF,0.4243701254104891,0.51,0.3,0.4,2471,48
IL,0.5950397889780402,0.87,0.3,0.4,2472,42
MB,0.5833087611409128,0.87,0.3,0.4,2472,42
MF,0.12278881861516536,0.87,0.3,0.4,2472,42
IL,0.5948537728426796,0.19,0.3,0.4,2473,44
MB,0.23024399121780129,0.19,0.3,0.4,2473,44
MF,0.43322869941837744,0.19,0.3,0.4,2473,44
IL,0.5948461004451017,0.77,0.1,0.4,2474,43
MB,0.48014770427161885,0.77,0.1,0.4,2474,43
MF,0.16299244148662792,0.77,0.1,0.4,2474,43
IL,0.5949764529973227,0.61,0.2,0.4,2475,46
MB,0.27776941382500975,0.61,0.2,0.4,2475,46
MF,0.2013065223187525,0.61,0.2,0.4,2475,46
IL,0.5952578113978273,0.53,0.1,0.4,2476,45
MB,0.6015130204530382,0.53,0.1,0.4,2476,45
MF,0.3220275956729241,0.53,0.1,0.4,2476,45
IL,0.5951159045438363,0.53,0.1,0.4,2477,51
MB,0.5425383302875318,0.53,0.1,0.4,2477,51
MF,0.28042076009076927,0.53,0.1,0.4,2477,51
IL,0.5952951115389787,0.19,0.3,0.4,2478,50
MB,0.38260915292058717,0.19,0.3,0.4,2478,50
MF,0.5319904388712621,0.19,0.3,0.4,2478,50
IL,0.5950921679844631,0.61,0.2,0.4,2479,44
MB,0.4063783270335208,0.61,0.2,0.4,2479,44
MF,0.24111856682040084,0.61,0.2,0.4,2479,44
IL,0.595309232469294,0.53,0.1,0.4,2480,47
MB,0.6206349782727573,0.53,0.1,0.4,2480,47
MF,0.31208588107708235,0.53,0.1,0.4,2480,47
IL,0.594714168683373,0.93,0.2,0.4,2481,48
MB,0.5020854873201601,0.93,0.2,0.4,2481,48
MF,0.055581908810144104,0.93,0.2,0.4,2481,48
IL,0.5943994275060148,0.45,0.2,0.4,2482,42
MB,0.18118553505031632,0.45,0.2,0.4,2482,42
MF,0.2044377334951615,0.45,0.2,0.4,2482,42
IL,0.5948582888093916,0.29,0.2,0.4,2483,48
MB,0.4212930355186132,0.29,0.2,0.4,2483,48
MF,0.4287488290474741,0.29,0.2,0.4,2483,48
IL,0.5947923377871961,0.19,0.3,0.4,2484,46
MB,0.2657633266346103,0.19,0.3,0.4,2484,46
MF,0.45692584590427215,0.19,0.3,0.4,2484,46
IL,0.5951200309863497,0.61,0.2,0.4,2485,50
MB,0.5692905996345017,0.61,0.2,0.4,2485,50
MF,0.29692875420972636,0.61,0.2,0.4,2485,50
IL,0.5948953920590673,0.27,0.2,0.4,2486,44
MB,0.2505011228120986,0.27,0.2,0.4,2486,44
MF,0.3408518705478598,0.27,0.2,0.4,2486,44
IL,0.5951766226769506,0.15,0.1,0.4,2487,47
MB,0.44944393974622626,0.15,0.1,0.4,2487,47
MF,0.4701325082806029,0.15,0.1,0.4,2487,47
IL,0.5948644385614386,0.03,0.2,0.4,2488,42
MB,0.49297694605563164,0.03,0.2,0.4,2488,42
MF,0.6674180833451702,0.03,0.2,0.4,2488,42
IL,0.5951970740473902,0.27,0.2,0.4,2489,50
MB,0.5062768495580392,0.27,0.2,0.4,2489,50
MF,0.5173411661369177,0.27,0.2,0.4,2489,50
IL,0.595035646288485,0.62,0.3,0.4,2490,48
MB,0.4674296023865104,0.62,0.3,0.4,2490,48
MF,0.2945558872172266,0.62,0.3,0.4,2490,48
IL,0.5952038999728918,0.28,0.1,0.4,2491,49
MB,0.6151597470979264,0.28,0.1,0.4,2491,49
MF,0.5236491938068875,0.28,0.1,0.4,2491,49
IL,0.5955300704180599,0.92,0.1,0.4,2492,49
MB,0.574892347693338,0.92,0.1,0.4,2492,49
MF,0.04180211424373435,0.92,0.1,0.4,2492,49
IL,0.595182193025793,0.52,0.2,0.4,2493,46
MB,0.45001197391564274,0.52,0.2,0.4,2493,46
MF,0.32302539706503947,0.52,0.2,0.4,2493,46
IL,0.5952761985470318,0.44,0.1,0.4,2494,43
MB,0.6242096805961352,0.44,0.1,0.4,2494,43
MF,0.38594801021160186,0.44,0.1,0.4,2494,43
IL,0.5952123984029638,0.26,0.1,0.4,2495,51
MB,0.4999596832087597,0.26,0.1,0.4,2495,51
MF,0.44090011123759176,0.26,0.1,0.4,2495,51
IL,0.5942482589124102,0.14,0.2,0.4,2496,46
MB,0.31749095598032384,0.14,0.2,0.4,2496,46
MF,0.44018716055377716,0.14,0.2,0.4,2496,46
IL,0.5952457508911901,0.26,0.1,0.4,2497,45
MB,0.6465890405875687,0.26,0.1,0.4,2497,45
MF,0.5491924904428677,0.26,0.1,0.4,2497,45
IL,0.5937066816689982,0.02,0.1,0.4,2498,43
MB,0.7634643529147921,0.02,0.1,0.4,2498,43
MF,0.8513137505876218,0.02,0.1,0.4,2498,43
IL,0.5950163215923092,0.48,0.3,0.4,2499,42
MB,0.41729422860967147,0.48,0.3,0.4,2499,42
MF,0.3824771907767879,0.48,0.3,0.4,2499,42
IL,0.5951337939096326,0.24,0.3,0.4,2500,48
MB,0.40282847650149256,0.24,0.3,0.4,2500,48
MF,0.5509523143710048,0.24,0.3,0.4,2500,48
IL,0.5944960712054512,0.73,0.1,0.4,2501,43
MB,0.27573583280298386,0.73,0.1,0.4,2501,43
MF,0.09754321139549331,0.73,0.1,0.4,2501,43
IL,0.5949546901644897,0.65,0.2,0.4,2502,46
MB,0.4355686065366189,0.65,0.2,0.4,2502,46
MF,0.21705687402995164,0.65,0.2,0.4,2502,46
IL,0.595051929636966,0.57,0.1,0.4,2503,45
MB,0.6039490873616853,0.57,0.1,0.4,2503,45
MF,0.28351586220707614,0.57,0.1,0.4,2503,45
IL,0.5950066098684499,0.55,0.3,0.4,2504,48
MB,0.4176916264689767,0.55,0.3,0.4,2504,48
MF,0.3373080545071717,0.55,0.3,0.4,2504,48
IL,0.5951888977226508,0.83,0.3,0.4,2505,42
MB,0.609857778488253,0.83,0.3,0.4,2505,42
MF,0.13905838917158958,0.83,0.3,0.4,2505,42
IL,0.5951703134987824,0.39,0.3,0.4,2506,42
MB,0.46807520775703026,0.39,0.3,0.4,2506,42
MF,0.49702328109224847,0.39,0.3,0.4,2506,42
IL,0.5946454385570836,0.57,0.1,0.4,2507,51
MB,0.5070629953638401,0.57,0.1,0.4,2507,51
MF,0.2705045493467918,0.57,0.1,0.4,2507,51
IL,0.595379382912489,0.6,0.1,0.4,2508,43
MB,0.723857866149673,0.6,0.1,0.4,2508,43
MF,0.3054964671128561,0.6,0.1,0.4,2508,43
IL,0.5951369376504633,0.13,0.3,0.4,2509,48
MB,0.36259473386105234,0.13,0.3,0.4,2509,48
MF,0.5635273423429261,0.13,0.3,0.4,2509,48
IL,0.5943738182809604,0.35,0.1,0.4,2510,43
MB,0.17993925047926362,0.35,0.1,0.4,2510,43
MF,0.18966465074146024,0.35,0.1,0.4,2510,43
IL,0.594794668623781,0.23,0.2,0.4,2511,46
MB,0.3908634404516897,0.23,0.2,0.4,2511,46
MF,0.44628445717683135,0.23,0.2,0.4,2511,46
IL,0.594695760283464,0.11,0.1,0.4,2512,45
MB,0.35128514716748604,0.11,0.1,0.4,2512,45
MF,0.3966834136505522,0.11,0.1,0.4,2512,45
IL,0.5951060208316961,0.99,0.2,0.4,2513,46
MB,0.5751538013923324,0.99,0.2,0.4,2513,46
MF,-0.00642555326916113,0.99,0.2,0.4,2513,46
IL,0.5951234389775795,0.59,0.1,0.4,2514,49
MB,0.44284702207629006,0.59,0.1,0.4,2514,49
MF,0.21612022690347882,0.59,0.1,0.4,2514,49
IL,0.5954210858481466,0.11,0.1,0.4,2515,51
MB,0.5819531974791997,0.11,0.1,0.4,2515,51
MF,0.589441937201786,0.11,0.1,0.4,2515,51
IL,0.5950801797780173,0.56,0.2,0.4,2516,50
MB,0.4153996630175723,0.56,0.2,0.4,2516,50
MF,0.2689959066474521,0.56,0.2,0.4,2516,50
IL,0.5952188638097273,0.94,0.3,0.4,2517,46
MB,0.5623652937673301,0.94,0.3,0.4,2517,46
MF,0.039813102387808275,0.94,0.3,0.4,2517,46
IL,0.5948264103308111,0.72,0.2,0.4,2518,42
MB,0.25453052292566664,0.72,0.2,0.4,2518,42
MF,0.13843896357525973,0.72,0.2,0.4,2518,42
IL,0.5951255733427138,0.56,0.2,0.4,2519,44
MB,0.4343600090528185,0.56,0.2,0.4,2519,44
MF,0.27036618199774204,0.56,0.2,0.4,2519,44
IL,0.5951112324212914,0.64,0.1,0.4,2520,47
MB,0.5328991221176629,0.64,0.1,0.4,2520,47
MF,0.2105874123223471,0.64,0.1,0.4,2520,47
IL,0.5951298654451873,0.7,0.2,0.4,2521,42
MB,0.5333837925280704,0.7,0.2,0.4,2521,42
MF,0.21750143409388553,0.7,0.2,0.4,2521,42
IL,0.59429202090766,0.58,0.2,0.4,2522,48
MB,0.1868860256162468,0.58,0.2,0.4,2522,48
MF,0.15786583232560103,0.58,0.2,0.4,2522,48
IL,0.5948888312841322,0.98,0.1,0.4,2523,47
MB,0.4852619719669317,0.98,0.1,0.4,2523,47
MF,0.027456649665719052,0.98,0.1,0.4,2523,47
IL,0.5953871537474715,0.34,0.2,0.4,2524,42
MB,0.453246919389086,0.34,0.2,0.4,2524,42
MF,0.4477101412730309,0.34,0.2,0.4,2524,42
IL,0.595173073935709,0.22,0.1,0.4,2525,47
